school_type_1,gada,act_composite,sat_total,grad_rate,ayp_over_status,years_ayp,admin_avg_salary,admmas_pnt,admin_fte_total,admin_male,admin_female,admin_avg_year_exp,saratio,tch_avg_salary,tch_fte_total,tch_male,tch_female,tch_avg_year_exp,tchmas_pnt,stratio,fte_total,asian_pct,black_pct,hisp_pct,natamer_pct,multi_pct,other_pct,white_pct,female_pct,male_pct,fr_lunch_pct,swd_pct,lep_pct,truancy_pct,total_disc_action,total_disc_students,disc_action_ps,oss_per,exp_per,alt_per,iss_per,corp_per,adm_bk_pnt,adm_wt_pnt,adm_hp_pnt,adm_as_pnt,adm_ind_pnt,adm_mult_pnt,adm_other_pnt,tch_bk_pnt,tch_wt_pnt,tch_hp_pnt,tch_as_pnt,tch_ind_pnt,tch_mult_pnt,tch_other_pnt
4,20,17.7999992370605,912,60.2000007629395,1,1,86.277,100,4,2,2,22.5,255.25,50.2981872558594,68.9000015258789,22,48,13.6714286804199,58.5714302062988,14.58571434021,1021,0.134182170033455,0.26150831580162,0.539667010307312,0,0.0107737509533763,0.0107737509533763,0.053868755698204,0.456415265798569,0.543584704399109,0.778648376464844,0.0499510280787945,0.409853249788284,0.248397439718246,937,372,0.917727708816528,0.27214515209198,0,0.011739594861865,0.706510126590729,0,0.75,0.25,0,0,0,0,0,0.357142865657806,0.571428596973419,0.0285714287310839,0.0285714287310839,0,0.0142857143655419,0
4,336.660003662109,21.8999996185303,1028,88.6999969482422,1,5,78.0852280431433,100,6.48999977111816,4,3,21,258,49.3752899169922,104.839996337891,41,68,12.9541282653809,62.3853225708008,16.5688076019287,1806,0.0420819483697414,0.15559247136116,0.0747508332133293,0.00110741972457618,0.0221483949571848,0.0232558138668537,0.704318940639496,0.514950156211853,0.485049843788147,0.18327796459198,0.104097455739975,0.0508474558591843,0.113898642361164,982,436,0.543743073940277,0.241344198584557,0,0.0254582483321428,0.663951098918915,0,0,1,0,0,0,0,0,0.027522936463356,0.94495415687561,0.0183486230671406,0.00917431153357029,0,0,0
4,20,20.7999992370605,978,73.6999969482422,1,1,68.4906835341365,80,3.73499989509583,3,2,25.3999996185303,144.199996948242,43.5134048461914,41.1026992797852,20,20,13.0749998092651,65,18.0249996185303,721,0.00277392519637942,0,0.0138696255162358,0,0,0,0.983356475830078,0.488210827112198,0.511789202690125,0.299583911895752,0.0846047177910805,0,0.108387097716331,1174,323,1.62829399108887,0.121805794537067,0.00681430986151099,0,0.747018754482269,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,300,19.5,967,73.5999984741211,1,4,87.9023318485523,100,4.48999977111816,4,1,22.6000003814697,305.399993896484,52.4684371948242,98.4459991455078,42,57,14.5959596633911,75.7575759887695,15.4242420196533,1527,0.030779305845499,0.0884086415171623,0.509495735168457,0.00458415178582072,0.0072036674246192,0.0117878187447786,0.359528481960297,0.503601849079132,0.49639818072319,0.495088398456573,0.0766208246350288,0.16736401617527,0.230182036757469,1849,579,1.21087098121643,0.190373167395592,0,0,0.792860984802246,0,0,1,0,0,0,0,0,0.030303031206131,0.909090936183929,0.060606062412262,0,0,0,0
2,0,NA,1153,100,1,6,70.982265,100,2,0,2,23,352.5,45.8670539855957,43.9949989318848,12,33,14.5111112594604,51.1111106872559,15.6666669845581,705,0.0524822697043419,0.408510625362396,0.0170212760567665,0.00425531901419163,0.0382978729903698,0.0425531938672066,0.479432612657547,0.692198574542999,0.307801425457001,0.202836886048317,0.00141843967139721,0,0.0381355918943882,46,39,0.0652482286095619,0.97826087474823,0,0,0,0,0,1,0,0,0,0,0,0.244444444775581,0.75555557012558,0,0,0,0,0
4,210,20.1000003814697,1000,78.3000030517578,1,6,79.5979899497487,100,3.98000001907349,4,1,25,174.600006103516,49.2009391784668,59.7000007629395,26,33,13.1864404678345,64.4067764282227,14.79660987854,873,0.00458190171048045,0.00229095085524023,0.0263459328562021,0.00114547542762011,0.00343642616644502,0.00458190171048045,0.962199330329895,0.487972497940063,0.512027502059937,0.243986248970032,0.103092782199383,0.00979192182421684,0.270746886730194,638,222,0.730813264846802,0.19749216735363,0.00156739808153361,0.00313479616306722,0.650470197200775,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
3,0,NA,NA,NA,NA,NA,89.97,100,2,1,1,31,29.5,52.5402030944824,7.23624992370605,6,13,12.4210529327393,68.4210510253906,3.10526323318481,59,0,0.898305058479309,0.0338983051478863,0,0.0677966102957726,0.0677966102957726,0,0.203389823436737,0.796610176563263,0.508474588394165,0.152542367577553,0.0333333350718021,0.516853928565979,30,23,0.508474588394165,1,0,0,0,0,0.5,0.5,0,0,0,0,0,0.684210538864136,0.315789461135864,0,0,0,0,0
1,0,NA,715,NA,NA,NA,70.0816339319195,100,3.00012493133545,3,0,17,118.666664123535,47.332691192627,39.1669998168945,15,25,11.5749998092651,65,8.89999961853027,356,0.00561797758564353,0.918539345264435,0.0224719103425741,0,0.0168539322912693,0.0168539322912693,0.0365168526768684,0.272471904754639,0.727528095245361,0.786516845226288,0.323033720254898,0.0157894734293222,0.256583899259567,1547,567,4.3455057144165,0.711700081825256,0,0.0155138978734612,0.266968339681625,0,0.666666686534882,0.333333343267441,0,0,0,0,0,0.774999976158142,0.200000002980232,0,0.025000000372529,0,0,0
2,0,NA,1029,100,1,6,62.292,75,4,3,1,8.5,69.75,52.8647308349609,22.7931995391846,10,17,12.4074077606201,66.6666641235352,10.3333330154419,279,0.0215053763240576,0.652329742908478,0.0107526881620288,0.00358422938734293,0.0286738350987434,0.0322580635547638,0.283154129981995,0.749103963375092,0.250896066427231,0.229390680789948,0.0250896066427231,0.0077519379556179,0.078014187514782,35,32,0.125448033213615,0.142857149243355,0,0.0285714287310839,0.828571438789368,0,0.25,0.75,0,0,0,0,0,0.185185179114342,0.703703701496124,0.0370370373129845,0,0.0370370373129845,0.0370370373129845,0.0370370373129845
1,0,NA,NA,NA,NA,NA,87.1065,100,2,1,1,20.5,34,44.8891754150391,8.5,4,5,7.11111116409302,44.4444427490234,7.55555534362793,68,0,0.897058844566345,0.0294117648154497,0,0,0,0.073529414832592,0.235294118523598,0.764705896377563,0.426470577716827,0.25,0,0.266211599111557,304,143,4.47058820724487,0.588815808296204,0.00328947370871902,0.0789473652839661,0.328947365283966,0,1,0,0,0,0,0,0,0.888888895511627,0.111111111938953,0,0,0,0,0
1,0,NA,NA,NA,NA,NA,100.26,100,1,0,1,32,28,45.7000007629395,6,4,2,6.5,50,4.66666650772095,28,0.0357142873108387,0.928571403026581,0,0,0,0,0.0357142873108387,0.678571403026581,0.321428567171097,0.964285731315613,0.0714285746216774,0.346153855323792,0.495495498180389,69,30,2.46428561210632,0.550724625587463,0,0,0.449275374412537,0,1,0,0,0,0,0,0,0.5,0.333333343267441,0,0,0,0.16666667163372,0
4,96.6600036621094,22.6000003814697,1064,89.3000030517578,0,0,76.1655555555556,100,4.5,3,2,22,162.600006103516,50.003532409668,53.2200012207031,19,38,12.3333330154419,77.192985534668,14.2631578445435,813,0.00369003694504499,0.523985266685486,0.00861008651554585,0.00123001227620989,0.0196801964193583,0.0209102090448141,0.442804425954819,0.474784761667252,0.525215268135071,0.308733075857162,0.10332103073597,0.0282051283866167,0.206451609730721,1612,391,1.98277986049652,0.186724558472633,0,0.00372208445332944,0.803970217704773,0,0.400000005960464,0.600000023841858,0,0,0,0,0,0.280701756477356,0.684210538864136,0.0175438597798347,0.0175438597798347,0,0,0
4,150,19.1000003814697,962,79.9000015258789,1,5,70.0902387951807,80,4.15000009536743,3,2,25.3999996185303,198.399993896484,44.5714073181152,53.3325004577637,19,38,16.298246383667,56.1403503417969,17.4035091400146,992,0.00302419345825911,0.344758063554764,0.00907258037477732,0,0.00604838691651821,0.00604838691651821,0.637096762657166,0.513104856014252,0.486895173788071,0.538306474685669,0.104838706552982,0,0.135802462697029,942,360,0.949596762657166,0.0636942684650421,0,0.00743099767714739,0.504246294498444,0.239915072917938,0.200000002980232,0.800000011920929,0,0,0,0,0,0.105263158679008,0.89473682641983,0,0,0,0,0
4,100,16.2000007629395,801,59,0,0,82.0379,100,2,1,1,26.5,175.5,48.1993598937988,25.7299995422363,15,13,16.0357151031494,57.1428565979004,12.5357141494751,351,0,0.826210796833038,0.0598290599882603,0,0.00854700896888971,0.00854700896888971,0.105413109064102,0.467236459255219,0.532763540744781,0.823361814022064,0.0826210826635361,0.0118694361299276,0.131188124418259,602,212,1.71509969234467,0.197674423456192,0.0016611295286566,0.0099667776376009,0.710963428020477,0,0.5,0.5,0,0,0,0,0,0.357142865657806,0.607142865657806,0.0357142873108387,0,0,0,0
4,50,16.7999992370605,832,51,0,0,75.4206,100,4.5,3,2,15.6000003814697,234.199996948242,46.9897537231445,68.3899993896484,29,41,11.8714284896851,54.2857131958008,16.7285709381104,1171,0,0.947907745838165,0.00683176750317216,0,0,0,0.0452604629099369,0.512382566928864,0.487617433071136,0.672929108142853,0.099060632288456,0,0.214181289076805,1648,438,1.4073441028595,0.459344655275345,0.0036407767329365,0.0121359219774604,0.304611653089523,0,0.600000023841858,0.400000005960464,0,0,0,0,0,0.657142877578735,0.314285725355148,0.0142857143655419,0.0142857143655419,0,0,0
4,20,18.2000007629395,907,62.0999984741211,0,0,71.244533747412,83.3333358764648,4.82999992370605,5,1,20.6666660308838,243.83332824707,47.4497528076172,87.870002746582,43,50,13.7741937637329,59.1397857666016,15.731183052063,1463,0.0170881748199463,0.559808611869812,0.0410116203129292,0.0006835269741714,0.0259740259498358,0.0266575533896685,0.355434030294418,0.490088850259781,0.509911119937897,0.498291194438934,0.12645249068737,0.0163584630936384,0.194244608283043,1791,562,1.22419691085815,0.279173642396927,0.000558347266633064,0.0128419874235988,0.668900072574615,0,0,1,0,0,0,0,0,0.118279568850994,0.881720423698425,0,0,0,0,0
2,180,17.1000003814697,794,87.8000030517578,0,0,77.0500066666667,100,9,3,6,25.6666660308838,243.777770996094,54.0479736328125,110,41,69,13.4909086227417,70.9090881347656,19.9454536437988,2194,0.0031905195210129,0.989061057567596,0.00729261618107557,0,0.000455788511317223,0.000455788511317223,0,0.52142208814621,0.478577941656113,0.703737437725067,0.0916134938597679,0.00626808078959584,0.0863309353590012,1173,609,0.534639954566956,0.874680280685425,0.00170502986293286,0.020460357889533,0.00511508947238326,0,1,0,0,0,0,0,0,0.909090936183929,0.036363635212183,0.0272727273404598,0.0272727273404598,0,0,0
2,130,19.7000007629395,959,77.9000015258789,1,5,70.944,100,4,2,2,18.25,281.25,49.2378311157227,58,14,46,9.76666641235352,61.6666679382324,18.75,1125,0.0924444422125816,0.460444450378418,0.0533333346247673,0.00266666663810611,0.0408888906240463,0.0435555577278137,0.350222229957581,0.498666673898697,0.501333355903625,0.438222229480743,0.0942222252488136,0.081904761493206,0.219607844948769,1441,441,1.28088891506195,0.17973630130291,0,0.0138792507350445,0.800138771533966,0,0.5,0.5,0,0,0,0,0,0.266666680574417,0.683333337306976,0.0166666675359011,0.0166666675359011,0,0.0166666675359011,0
4,360,18.7000007629395,946,59.7999992370605,0,0,85.306,100,4,2,2,33,226.5,51.6644592285156,55.5499992370605,20,36,15.7321424484253,58.9285697937012,16.1785717010498,906,0.0165562909096479,0.654525399208069,0.0110375275835395,0.00110375275835395,0.00772626930847764,0.00883002206683159,0.309050768613815,0.477924942970276,0.522075057029724,0.593818962574005,0.130242824554443,0,0.21734693646431,1383,371,1.52649009227753,0.260303676128387,0.0057845264673233,0.0130151845514774,0.64786696434021,0.00216919742524624,0.25,0.75,0,0,0,0,0,0.214285716414452,0.785714268684387,0,0,0,0,0
4,150,22.5,1069,87.0999984741211,1,4,75.0325851216023,100,6.98999977111816,5,3,21.875,249.5,51.7828521728516,112.980003356934,35,84,15.218487739563,68.9075622558594,16.7731094360352,1996,0.23797595500946,0.131763532757759,0.149298593401909,0.00150300597306341,0.0200400799512863,0.0215430855751038,0.459418833255768,0.505010008811951,0.494989991188049,0.209418833255768,0.0971943885087967,0.114464096724987,0.107847638428211,1080,461,0.541082143783569,0.182407408952713,0.00185185181908309,0.0453703701496124,0.704629600048065,0,0.125,0.875,0,0,0,0,0,0.0588235296308994,0.924369752407074,0.016806723549962,0,0,0,0
4,253.330001831055,20.2999992370605,1025,88.4000015258789,0,0,72.456,100,4,2,2,15,319,49.2161560058594,76.052001953125,28,49,12.2077922821045,53.246753692627,16.5714282989502,1276,0.0760188102722168,0.344043880701065,0.114420063793659,0.00156739808153361,0.0242946706712246,0.025862067937851,0.439655184745789,0.496865212917328,0.503134787082672,0.217084646224976,0.0932601913809776,0.0796747952699661,0.105300858616829,625,294,0.489811927080154,0.363200008869171,0,0.0160000007599592,0.612800002098083,0,0.5,0.5,0,0,0,0,0,0.233766227960587,0.75324672460556,0.0129870129749179,0,0,0,0
4,110,NA,953,88.5,1,1,78.4206866666667,100,3,1,2,17.6666660308838,208.33332824707,49.2983932495117,36.9959983825684,17,20,10.7027025222778,48.6486473083496,16.8918914794922,625,0.0671999976038933,0.416000008583069,0.0368000008165836,0.00480000022798777,0.0175999999046326,0.0223999992012978,0.457599997520447,0.489600002765656,0.510399997234344,0.236800000071526,0.0768000036478043,0.0162074547261,0.0736842080950737,642,228,1.0271999835968,0.250778824090958,0.0140186911448836,0,0.574766337871552,0,0.666666686534882,0.333333343267441,0,0,0,0,0,0.243243247270584,0.72972971200943,0.0270270276814699,0,0,0,0
4,170,20,1008,71.6999969482422,1,5,77.158102,100,5,2,3,19,310,49.2203483581543,90.9960021972656,38,54,12.6847829818726,59.7826080322266,16.8478260040283,1550,0.0587096773087978,0.361290335655212,0.0387096777558327,0.00258064526133239,0.0219354834407568,0.0245161280035973,0.51677417755127,0.492258071899414,0.507741928100586,0.127741932868958,0.10322580486536,0.016736401244998,0.246760562062263,1420,521,0.916129052639008,0.249295771121979,0.0408450700342655,0,0.670422554016113,0,0.200000002980232,0.800000011920929,0,0,0,0,0,0.173913046717644,0.804347813129425,0.0108695654198527,0,0.0108695654198527,0,0.0108695654198527
4,140,19,905,68.5,0,0,68.2189186813187,80,4.55000019073486,5,0,22,158.600006103516,47.1349639892578,50.5499992370605,17,35,14.7115383148193,63.461540222168,15.25,793,0,0.614123582839966,0.0100882723927498,0,0.00630517024546862,0.00630517024546862,0.369482964277267,0.508196711540222,0.491803288459778,0.664564967155457,0.0958385840058327,0.00262467190623283,0.1446613073349,1292,341,1.62925601005554,0.159442722797394,0.000773993786424398,0.00851393211632967,0.547987639904022,0.208204329013824,0.200000002980232,0.800000011920929,0,0,0,0,0,0.173076927661896,0.826923072338104,0,0,0,0,0
4,376.660003662109,19.7000007629395,1000,73.5999984741211,1,2,72.9944,100,5,4,1,15.3999996185303,405.600006103516,46.818000793457,111,45,66,10.4864864349365,47.7477493286133,18.2702693939209,2028,0.00986193306744099,0.240138068795204,0.0424063131213188,0.000986193306744099,0.017258383333683,0.0182445757091045,0.689349114894867,0.484220921993256,0.515779078006744,0.261341214179993,0.13856016099453,0.00553041743114591,0.103493452072144,1710,544,0.843195259571075,0.373684197664261,0,0.00233918125741184,0.528654992580414,0,0.400000005960464,0.600000023841858,0,0,0,0,0,0.0810810774564743,0.900900900363922,0.0180180184543133,0,0,0,0
4,70,18,960,59.0999984741211,1,1,76.9170225,100,4,3,1,25,250.5,48.7451515197754,60.8256797790527,30,31,13.5901641845703,54.0983619689941,16.4262294769287,1002,0.00598802417516708,0.184630736708641,0.225548908114433,0.00299401208758354,0.0169660672545433,0.0199600793421268,0.563872277736664,0.489021956920624,0.510978043079376,0.525948107242584,0.123752497136593,0.112691469490528,0.174255698919296,1075,387,1.0728542804718,0.440930247306824,0.00930232554674149,0.00186046515591443,0.546976745128632,0,0,1,0,0,0,0,0,0.0655737668275833,0.934426248073578,0,0,0,0,0
4,105,21.2999992370605,907,65.5,0,0,75.2228,100,2.5,2,1,25.6666660308838,216,50.0090522766113,47.8899993896484,19,29,15.3125,62.5,13.5,648,0,0.410493820905685,0.00925925932824612,0,0.00308641977608204,0.00308641977608204,0.577160477638245,0.48919752240181,0.510802447795868,0.544753074645996,0.106481485068798,0.00490196095779538,0.0984528809785843,585,234,0.902777791023254,0.15384615957737,0.0034188034478575,0.0393162406980991,0.495726495981216,0.203418806195259,0,1,0,0,0,0,0,0.14583332836628,0.854166686534882,0,0,0,0,0
4,210,19.5,960,79.0999984741211,0,0,75.2242133333333,100,6,5,1,21.3333339691162,286.333343505859,44.0374908447266,99.9940032958984,35,65,9.27999973297119,49,17.1800003051758,1718,0.00174621655605733,0.0762514546513557,0.0261932481080294,0.000582072185352445,0.00407450506463647,0.00465657748281956,0.891152501106262,0.472642600536346,0.527357399463654,0.122235156595707,0.126309663057327,0.00355871883220971,0.159042552113533,1709,564,0.994761347770691,0.145699232816696,0.00936220027506351,0.00760678760707378,0.824458718299866,0,0,1,0,0,0,0,0,0.100000001490116,0.879999995231628,0.0199999995529652,0,0,0,0
4,190,20.2000007629395,990,73.8000030517578,1,5,77.709,100,4,3,1,21,366.75,44.4583854675293,91.870002746582,36,59,10.8526315689087,52.6315803527832,15.4421052932739,1467,0.00408997945487499,0.326516687870026,0.022494887933135,0.00545330625027418,0.00477164285257459,0.0102249495685101,0.636673510074615,0.509884119033813,0.490115880966187,0.361963182687759,0.141785964369774,0.00726216426119208,0.187006682157516,1664,601,1.13428771495819,0.365985572338104,0.00841346196830273,0.0006009615608491,0.551682710647583,0,0.25,0.75,0,0,0,0,0,0.084210529923439,0.915789484977722,0,0,0,0,0
4,96.6600036621094,19.7000007629395,970,72.3000030517578,1,2,70.7482263636364,100,5.5,3,3,16.8333339691162,235.83332824707,46.4267768859863,79.3761978149414,28,51,13.8354434967041,60.7594947814941,17.9113922119141,1415,0.00777385151013732,0.234628975391388,0.0127208484336734,0,0.00777385151013732,0.00777385151013732,0.737102448940277,0.496819794178009,0.503180205821991,0.259363949298859,0.126501768827438,0.00507982587441802,0.128010138869286,2041,531,1.44240283966064,0.222439974546432,0.00587947107851505,0.000979911768808961,0.714845657348633,0,0,1,0,0,0,0,0,0.0632911399006844,0.936708867549896,0,0,0,0,0
4,163.330001831055,17.8999996185303,954,61.7999992370605,0,0,77.8774928483085,83.3333358764648,5.4980001449585,3,3,24.3333339691162,183.66667175293,47.4415817260742,62.992000579834,27,40,16.2537307739258,55.2238807678223,16.4477615356445,1102,0.00453720521181822,0.388384759426117,0.031760435551405,0,0.00362976407632232,0.00362976407632232,0.571687817573547,0.484573513269424,0.515426516532898,0.493647903203964,0.117967329919338,0.0148367956280708,0.194379389286041,1744,412,1.58257710933685,0.455275237560272,0.01089449506253,0,0.533830285072327,0,0,1,0,0,0,0,0,0.0298507455736399,0.970149278640747,0,0,0,0,0
1,0,NA,NA,NA,NA,NA,0,NA,0,0,0,0,NA,52.9863777160645,12,6,6,17.6666660308838,75,8.5,102,0.00980392191559076,0.598039209842682,0.0392156876623631,0,0.00980392191559076,0.00980392191559076,0.343137264251709,0.264705896377563,0.735294103622437,0.529411792755127,0.264705896377563,0,0.222627744078636,59,45,0.578431367874146,0.203389823436737,0.661016941070557,0,0.101694911718369,0,NA,NA,NA,NA,NA,NA,NA,0.16666667163372,0.833333313465118,0,0,0,0,NA
4,140,NA,864,70.5999984741211,1,2,74.514980482794,100,2.53110003471375,1,2,31,181.66667175293,46.8649597167969,36.171199798584,13,27,16.5249996185303,62.5,13.625,545,0,0.429357796907425,0.0220183487981558,0,0.00183486239984632,0.00183486239984632,0.546788990497589,0.493577986955643,0.50642204284668,0.63486236333847,0.154128447175026,0.0112781953066587,0.0354729741811752,90,66,0.165137618780136,0.677777767181396,0,0.0666666701436043,0.200000002980232,0,0,1,0,0,0,0,0,0.125,0.875,0,0,0,0,0
4,280,22,1047,80.6999969482422,1,6,85.11796,100,5,4,1,24,394.799987792969,51.3114852905273,117.278984069824,46,78,14.4516124725342,54.8387107849121,15.9193544387817,1974,0.0106382975354791,0.0481256321072578,0.0440729483962059,0.00151975685730577,0.00810537021607161,0.00962512753903866,0.887538015842438,0.492907792329788,0.507092177867889,0.117527864873409,0.097264438867569,0.0125136021524668,0.0827586203813553,1849,577,0.936676800251007,0.306652247905731,0.0270416438579559,0.0411032997071743,0.575987040996552,0,0,1,0,0,0,0,0,0.0241935476660728,0.943548381328583,0.0241935476660728,0,0.00806451588869095,0,0.00806451588869095
4,150,20.6000003814697,1012,77.5,0,0,77.2874,100,5,3,2,21.7999992370605,349.799987792969,48.631778717041,93.3320007324219,29,67,15.3125,60.4166679382324,18.21875,1749,0.0280160084366798,0.14236706495285,0.0337335616350174,0.00114351056981832,0.0331618078052998,0.0343053191900253,0.761578023433685,0.485991984605789,0.514007985591888,0.145797595381737,0.0777587220072746,0.00298329349607229,0.187202543020248,2786,631,1.5929102897644,0.220746591687202,0.00358937541022897,0.0114860013127327,0.736539840698242,0,0.200000002980232,0.800000011920929,0,0,0,0,0,0.0625,0.916666686534882,0.020833333954215,0,0,0,0
3,0,NA,NA,NA,NA,NA,82.6815625,83.3333358764648,1.60000002384186,4,2,13,6.5,45.4247512817383,3.59999990463257,3,1,8.25,75,9.75,39,0,0.256410270929337,0.0769230797886848,0,0,0,0.666666686534882,0.589743614196777,0.410256415605545,0,0,0,0.0428571440279484,15,11,0.384615391492844,1,0,0,0,0,0.16666667163372,0.833333313465118,0,0,0,0,0,0.25,0.75,0,0,0,0,0
4,140,22.2999992370605,1005,78.6999969482422,1,4,68.1502713483146,100,4.44999980926514,4,1,20,196.399993896484,49.7917213439941,55.3699989318848,26,30,14.375,71.4285736083984,17.5357151031494,982,0.00305498973466456,0.00101832998916507,0.00509164948016405,0,0.00203665997833014,0.00203665997833014,0.988798379898071,0.487780034542084,0.512219965457916,0.364562124013901,0.138492867350578,0.00213219621218741,0.211059913039207,460,238,0.468431770801544,0.156521737575531,0,0.0282608699053526,0.693478286266327,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,230,20.2999992370605,993,86.5999984741211,1,5,77.9970305084746,100,5.90000009536743,5,9,24.5714282989502,128.285720825195,48.9295501708984,113.790000915527,48,73,15.1652889251709,58.6776847839355,14.8429756164551,1796,0.0495545640587807,0.277839630842209,0.0250556785613298,0.00055679288925603,0.0261692646890879,0.0267260577529669,0.620824038982391,0.487750560045242,0.51224946975708,0.0857461020350456,0.104120269417763,0.0129796843975782,0.114678896963596,905,340,0.503897547721863,0.156906083226204,0.00110497232526541,0,0.833149194717407,0,0.0714285746216774,0.928571403026581,0,0,0,0,0,0.0578512400388718,0.925619840621948,0.0165289249271154,0,0,0,0
4,160,18.1000003814697,916,66.4000015258789,0,0,66.377855,100,5,5,1,18,155,50.9233055114746,58.0499992370605,25,36,16.2131156921387,60.6557388305664,15.2459020614624,930,0.00752688152715564,0.448387086391449,0.0322580635547638,0,0.00215053767897189,0.00215053767897189,0.509677410125732,0.490322589874268,0.509677410125732,0.504301071166992,0.135483875870705,0.0264367815107107,0.207692310214043,2370,486,2.54838705062866,0.167932495474815,0.00801687780767679,0.0075949365273118,0.794514775276184,0,0.16666667163372,0.833333313465118,0,0,0,0,0,0.0655737668275833,0.918032765388489,0.0163934417068958,0,0,0,0
4,350,20.2999992370605,990,79.6999969482422,1,6,80.7318475,100,4,3,1,22.5,275.5,48.8677940368652,64.3617630004883,22,44,10.7424240112305,65.1515121459961,16.6969699859619,1102,0.00544464588165283,0.0798548087477684,0.11433757096529,0.00181488203816116,0.0145190563052893,0.0163339376449585,0.784029066562653,0.442831218242645,0.557168781757355,0.238656982779503,0.120689652860165,0.0538461543619633,0.145884275436401,722,311,0.655172407627106,0.124653741717339,0.00969529058784246,0.0138504151254892,0.825484752655029,0,0,1,0,0,0,0,0,0.030303031206131,0.954545438289642,0.0151515156030655,0,0,0,0
4,30,16.1000003814697,851,66.0999984741211,1,1,84.38328,100,4,3,1,19,391.75,46.431095123291,76.6900024414062,30,48,9.84615421295166,50,20.0897426605225,1567,0.110402040183544,0.596043407917023,0.148691773414612,0.000638162076938897,0.0236119981855154,0.0242501609027386,0.120612636208534,0.495213776826859,0.504786193370819,0.724952161312103,0.123803444206715,0.0932754874229431,0.33226153254509,1262,493,0.805360555648804,0.625198125839233,0.0103011094033718,0.00792392995208502,0.343898564577103,0,0.75,0.25,0,0,0,0,0,0.666666686534882,0.294871807098389,0.0128205129876733,0.0256410259753466,0,0,0
4,56.6599998474121,22.1000003814697,1013,77.8000030517578,0,0,80.0140936454849,100,5.98000001907349,5,2,25.4285717010498,266.428558349609,49.595645904541,122.23999786377,39,87,12.0396823883057,44.4444427490234,14.8015871047974,1865,0.00750670256093144,0.00482573732733727,0.0932975858449936,0.00107238604687154,0.00697050942108035,0.00804289523512125,0.886327087879181,0.506166219711304,0.493833780288696,0.126541554927826,0.114209115505219,0.0523321963846684,0.160970777273178,1230,426,0.659517407417297,0.134146347641945,0.0105691058561206,0.0130081297829747,0.775609731674194,0,0,1,0,0,0,0,0,0.0158730167895555,0.968253970146179,0.0158730167895555,0,0,0,0
4,220,20.1000003814697,941,58.9000015258789,1,1,76.166875,100,4,3,1,22.25,274.75,47.2226638793945,63.4000015258789,26,37,13.7142858505249,66.6666641235352,17.4444446563721,1099,0.00545950885862112,0.115559600293636,0.0245677884668112,0,0.00636942684650421,0.00636942684650421,0.84804368019104,0.491355776786804,0.508644223213196,0.304822564125061,0.12101911008358,0.01256038621068,0.183673471212387,906,330,0.824385821819305,0.318984538316727,0.0022075055167079,0.00110375275835395,0.564017653465271,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,100,20.5,969,80.6999969482422,1,2,82.6225,100,6,4,3,23.4285717010498,178.142852783203,51.1815414428711,77.2399978637695,33,46,14.0632915496826,54.4303779602051,15.7848100662231,1247,0.0288692861795425,0.231756210327148,0.378508418798447,0,0.0152365677058697,0.0152365677058697,0.345629513263702,0.50200480222702,0.49799519777298,0.510024070739746,0.0721732154488564,0.213793098926544,0.133148401975632,142,111,0.113873295485973,0.0211267601698637,0.063380278646946,0.0140845067799091,0,0,0.428571432828903,0.571428596973419,0,0,0,0,0,0.0632911399006844,0.898734152317047,0.0379746817052364,0,0,0,0
4,210,22.1000003814697,1001,76.1999969482422,1,3,76.4439110275689,100,3.99000000953674,4,1,21.6000003814697,232.800003051758,51.9125366210938,74.7399978637695,35,43,17.1025638580322,70.5128173828125,14.9230766296387,1164,0.00171821308322251,0.00171821308322251,0.0738831609487534,0.00171821308322251,0.00257731950841844,0.00429553259164095,0.918384850025177,0.465635746717453,0.534364283084869,0.389175266027451,0.101374574005604,0.0468603558838367,0.162683114409447,665,296,0.571305871009827,0.270676702260971,0,0.027067668735981,0.643609046936035,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4,183.330001831055,16.1000003814697,798,77.5,0,0,65.771917826087,100,2.875,2,1,22.6666660308838,412,46.6655006408691,70.25,25,47,14.347222328186,63.8888893127441,17.1666660308838,1236,0.0169902909547091,0.933656930923462,0.0161812305450439,0.000809061515610665,0.00647249212488532,0.007281553465873,0.0258899684995413,0.491100311279297,0.508899688720703,0.733818769454956,0.12297734618187,0.0140845067799091,0.0560109280049801,642,90,0.519417464733124,0.591900289058685,0.00778816221281886,0.00934579409658909,0.361370712518692,0.00467289704829454,1,0,0,0,0,0,0,0.708333313465118,0.222222223877907,0.0277777779847383,0.0138888889923692,0,0.0277777779847383,0
