state_fips_code,state,year,fertility,waiver,tanf,percapinc,emp_all,emp_s,emp_r,earn_all,earn_s,earn_r,ur,popdens,rgov,rpres,ba
17,"Illinois",1982,68.4000015258789,0,0,12.9209995269775,4773004,1345878,859152,17.6480007171631,11.451000213623,8.92399978637695,11.3000001907349,205.600006103516,1,0.495999991893768,17.2000007629395
17,"Illinois",1983,66.5999984741211,0,0,13.4589996337891,4724926,1396031,877148,18.4190006256104,12.1319999694824,9.23999977111816,11.3999996185303,205.600006103516,1,0.495999991893768,17.6000003814697
17,"Illinois",1984,66.6999969482422,0,0,14.8730001449585,4927377,1452955,917252,19.3390007019043,12.673999786377,9.66499996185303,9.10000038146973,205.600006103516,1,0.495999991893768,18.1000003814697
17,"Illinois",1985,67.0999984741211,0,0,15.66100025177,5005694,1516139,927491,20.1520004272461,13.0930004119873,10.1389999389648,9,205.600006103516,1,0.561999976634979,18.6000003814697
17,"Illinois",1986,65.5,0,0,16.423999786377,5092193,1587896,943855,20.9820003509521,13.8120002746582,10.5950002670288,8.10000038146973,205.600006103516,1,0.561999976634979,19.1000003814697
17,"Illinois",1987,67,0,0,17.3470001220703,5224966,1587517,990999,21.8689994812012,15.1780004501343,10.9870004653931,7.40000009536743,205.600006103516,1,0.561999976634979,19.6000003814697
17,"Illinois",1988,68.8000030517578,0,0,18.613000869751,5353131,1660522,1013226,23.1749992370605,16.0270004272461,11.3990001678467,6.80000019073486,205.600006103516,1,0.561999976634979,20
17,"Illinois",1989,71,0,0,19.7700004577637,5472472,1717620,1027844,23.8729991912842,16.9750003814697,11.789999961853,6,205.600006103516,1,0.507000029087067,20.5
17,"Illinois",1990,73,0,0,20.8239994049072,5530824,1789429,1023905,25.0389995574951,18.0480003356934,12.0690002441406,6.19999980926514,205.600006103516,1,0.507000029087067,21
17,"Illinois",1991,72,0,0,21.2150001525879,5497754,1826331,1026630,25.8799991607666,18.5270004272461,12.2950000762939,7.19999980926514,207.380004882812,1,0.507000029087067,21.6000003814697
17,"Illinois",1992,71.4000015258789,0,0,22.5499992370605,5483738,1858209,1027441,27.4290008544922,19.7490005493164,12.9429998397827,7.59999990463257,209.160003662109,1,0.507000029087067,22.2000007629395
17,"Illinois",1993,71.0999984741211,0.0799999982118607,0,22.9619998931885,5582040,1913305,1038780,27.9610004425049,20.2810001373291,13.1750001907349,7.5,210.940002441406,1,0.342999994754791,22.7999992370605
